181,46.182683,13.780200,1401.0,2016/08/03,13:28:20
182,46.182517,13.779417,1396.0,2016/08/03,13:28:24
183,46.182233,13.778667,1391.0,2016/08/03,13:28:28
184,46.181800,13.778217,1386.0,2016/08/03,13:28:32
185,46.181417,13.777783,1383.0,2016/08/03,13:28:36
186,46.181217,13.777117,1381.0,2016/08/03,13:28:40
187,46.181083,13.776367,1380.0,2016/08/03,13:28:44
188,46.181117,13.775567,1381.0,2016/08/03,13:28:48
189,46.181567,13.774917,1382.0,2016/08/03,13:28:52
190,46.182117,13.775183,1383.0,2016/08/03,13:28:56
191,46.182267,13.775817,1385.0,2016/08/03,13:29:00
192,46.181883,13.776033,1387.0,2016/08/03,13:29:04
193,46.181683,13.775350,1389.0,2016/08/03,13:29:08
194,46.182033,13.774733,1392.0,2016/08/03,13:29:12
195,46.182633,13.774783,1395.0,2016/08/03,13:29:16
196,46.183000,13.775300,1399.0,2016/08/03,13:29:20
197,46.183100,13.775933,1402.0,2016/08/03,13:29:24
198,46.182817,13.776283,1405.0,2016/08/03,13:29:28
199,46.182367,13.776350,1408.0,2016/08/03,13:29:32
200,46.181967,13.776317,1412.0,2016/08/03,13:29:36
201,46.181533,13.776100,1417.0,2016/08/03,13:29:40
202,46.181117,13.775867,1423.0,2016/08/03,13:29:44
203,46.180750,13.775483,1429.0,2016/08/03,13:29:48
204,46.180683,13.774800,1435.0,2016/08/03,13:29:52
205,46.180950,13.774200,1440.0,2016/08/03,13:29:56
206,46.181450,13.773950,1443.0,2016/08/03,13:30:00
207,46.181917,13.773833,1447.0,2016/08/03,13:30:04
208,46.182433,13.773717,1448.0,2016/08/03,13:30:08
209,46.182800,13.774083,1449.0,2016/08/03,13:30:12
210,46.182800,13.774633,1449.0,2016/08/03,13:30:16
211,46.182783,13.775233,1451.0,2016/08/03,13:30:20
212,46.182633,13.775783,1453.0,2016/08/03,13:30:24
213,46.182267,13.776100,1456.0,2016/08/03,13:30:28
214,46.181800,13.775850,1459.0,2016/08/03,13:30:32
215,46.181517,13.775350,1463.0,2016/08/03,13:30:36
216,46.181433,13.774667,1467.0,2016/08/03,13:30:40
217,46.181567,13.774000,1471.0,2016/08/03,13:30:44
218,46.181933,13.773533,1474.0,2016/08/03,13:30:48
219,46.182500,13.773433,1477.0,2016/08/03,13:30:52
220,46.182867,13.773900,1479.0,2016/08/03,13:30:56
221,46.182967,13.774500,1482.0,2016/08/03,13:31:00
222,46.182883,13.775050,1485.0,2016/08/03,13:31:04
223,46.182483,13.775367,1488.0,2016/08/03,13:31:08
224,46.182017,13.775583,1492.0,2016/08/03,13:31:12
225,46.181567,13.775550,1495.0,2016/08/03,13:31:16
